Time	zeta=0.000035	zeta=0.002	zeta=0.004	zeta=0.015	zeta=0.023	zeta=0.052	zeta=0.08	zeta=0.31
1.000000e+00	5.000004e-01	4.999999e-01	5.000001e-01	5.000003e-01	5.000010e-01	5.000001e-01	5.000003e-01	4.999998e-01
2.000000e+00	3.487779e-02	3.495237e-02	3.503683e-02	3.549654e-02	3.584247e-02	3.706158e-02	3.829279e-02	4.853828e-02
3.000000e+00	2.658257e-01	2.658839e-01	2.659490e-01	2.662918e-01	2.665365e-01	2.673113e-01	2.679592e-01	2.687827e-01
4.000000e+00	4.051235e-01	4.044010e-01	4.035826e-01	3.991380e-01	3.958033e-01	3.841299e-01	3.724680e-01	2.816210e-01
5.000000e+00	4.637252e-01	4.617108e-01	4.594360e-01	4.472115e-01	4.381808e-01	4.074989e-01	3.782454e-01	1.928468e-01
6.000000e+00	4.862511e-01	4.827409e-01	4.787887e-01	4.577640e-01	4.424657e-01	3.919873e-01	3.460511e-01	1.091072e-01
7.000000e+00	4.946559e-01	4.896053e-01	4.839361e-01	4.540953e-01	4.327233e-01	3.643259e-01	3.050753e-01	5.682988e-02
8.000000e+00	4.977467e-01	4.911785e-01	4.838293e-01	4.455611e-01	4.185959e-01	3.349511e-01	2.660774e-01	2.956426e-02
9.000000e+00	4.988679e-01	4.908304e-01	4.818659e-01	4.356914e-01	4.036845e-01	3.074531e-01	2.321562e-01	1.653785e-02
1.000000e+01	4.992635e-01	4.898125e-01	4.793048e-01	4.257625e-01	3.892493e-01	2.827985e-01	2.035996e-01	1.052621e-02
1.100000e+01	4.993925e-01	4.885862e-01	4.766096e-01	4.162261e-01	3.757048e-01	2.610641e-01	1.798625e-01	7.787852e-03
1.200000e+01	4.994240e-01	4.873196e-01	4.739456e-01	4.072135e-01	3.631328e-01	2.419994e-01	1.601798e-01	6.570475e-03
1.300000e+01	4.994204e-01	4.860739e-01	4.713720e-01	3.987538e-01	3.515176e-01	2.253038e-01	1.438516e-01	6.072653e-03
1.400000e+01	4.994044e-01	4.848707e-01	4.689083e-01	3.908357e-01	3.408061e-01	2.106799e-01	1.302760e-01	5.913136e-03
1.500000e+01	4.993845e-01	4.837160e-01	4.665567e-01	3.834278e-01	3.309264e-01	1.978469e-01	1.189455e-01	5.902742e-03
1.600000e+01	4.993638e-01	4.826121e-01	4.643177e-01	3.765054e-01	3.218203e-01	1.865760e-01	1.094625e-01	5.947221e-03
1.700000e+01	4.993433e-01	4.815577e-01	4.621868e-01	3.700345e-01	3.134215e-01	1.766554e-01	1.014936e-01	6.002180e-03
1.800000e+01	4.993235e-01	4.805524e-01	4.601617e-01	3.639912e-01	3.056793e-01	1.679156e-01	9.477924e-02	6.049552e-03
1.900000e+01	4.993045e-01	4.795941e-01	4.582376e-01	3.583455e-01	2.985372e-01	1.601999e-01	8.910077e-02	6.084482e-03
2.000000e+01	4.992864e-01	4.786818e-01	4.564113e-01	3.530744e-01	2.919508e-01	1.533813e-01	8.428620e-02	6.107819e-03
2.100000e+01	4.992690e-01	4.778144e-01	4.546799e-01	3.481565e-01	2.858788e-01	1.473497e-01	8.019451e-02	6.122307e-03
2.200000e+01	4.992525e-01	4.769898e-01	4.530388e-01	3.435669e-01	2.802776e-01	1.420044e-01	7.670657e-02	6.130798e-03
2.300000e+01	4.992368e-01	4.762074e-01	4.514858e-01	3.392883e-01	2.751146e-01	1.372653e-01	7.372884e-02	6.135556e-03
2.400000e+01	4.992219e-01	4.754651e-01	4.500165e-01	3.352991e-01	2.703530e-01	1.330570e-01	7.118020e-02	6.138174e-03
2.500000e+01	4.992077e-01	4.747620e-01	4.486283e-01	3.315827e-01	2.659641e-01	1.293180e-01	6.899597e-02	6.139659e-03
2.600000e+01	4.991942e-01	4.740970e-01	4.473185e-01	3.281236e-01	2.619206e-01	1.259945e-01	6.712194e-02	6.140603e-03
2.700000e+01	4.991815e-01	4.734683e-01	4.460833e-01	3.249038e-01	2.581942e-01	1.230365e-01	6.551111e-02	6.141325e-03
2.800000e+01	4.991695e-01	4.728752e-01	4.449204e-01	3.219105e-01	2.547632e-01	1.204042e-01	6.412607e-02	6.141977e-03
2.900000e+01	4.991581e-01	4.723158e-01	4.438263e-01	3.191281e-01	2.516033e-01	1.180591e-01	6.293351e-02	6.142623e-03
3.000000e+01	4.991473e-01	4.717893e-01	4.427985e-01	3.165442e-01	2.486953e-01	1.159699e-01	6.190649e-02	6.143283e-03
3.100000e+01	4.991373e-01	4.712946e-01	4.418345e-01	3.141474e-01	2.460212e-01	1.141089e-01	6.102200e-02	6.143954e-03
3.200000e+01	4.991278e-01	4.708300e-01	4.409310e-01	3.119244e-01	2.435618e-01	1.124499e-01	6.025968e-02	6.144629e-03
3.300000e+01	4.991188e-01	4.703948e-01	4.400860e-01	3.098658e-01	2.413027e-01	1.109720e-01	5.960313e-02	6.145299e-03
3.400000e+01	4.991105e-01	4.699874e-01	4.392962e-01	3.079599e-01	2.392273e-01	1.096546e-01	5.903748e-02	6.145958e-03
3.500000e+01	4.991027e-01	4.696069e-01	4.385596e-01	3.061981e-01	2.373234e-01	1.084813e-01	5.855069e-02	6.146602e-03
3.600000e+01	4.990954e-01	4.692520e-01	4.378734e-01	3.045703e-01	2.355768e-01	1.074361e-01	5.813182e-02	6.147227e-03
3.700000e+01	4.990886e-01	4.689216e-01	4.372352e-01	3.030681e-01	2.339764e-01	1.065056e-01	5.777184e-02	6.147833e-03
3.800000e+01	4.990823e-01	4.686146e-01	4.366430e-01	3.016841e-01	2.325116e-01	1.056781e-01	5.746296e-02	6.148420e-03
3.900000e+01	4.990764e-01	4.683298e-01	4.360941e-01	3.004094e-01	2.311712e-01	1.049421e-01	5.719814e-02	6.148987e-03
4.000000e+01	4.990710e-01	4.680663e-01	4.355865e-01	2.992378e-01	2.299467e-01	1.042884e-01	5.697165e-02	6.149535e-03
4.100000e+01	4.990660e-01	4.678228e-01	4.351177e-01	2.981616e-01	2.288286e-01	1.037081e-01	5.677824e-02	6.150064e-03
4.200000e+01	4.990613e-01	4.675984e-01	4.346858e-01	2.971747e-01	2.278091e-01	1.031937e-01	5.661355e-02	6.150576e-03
4.300000e+01	4.990571e-01	4.673921e-01	4.342889e-01	2.962713e-01	2.268809e-01	1.027384e-01	5.647380e-02	6.151070e-03
4.400000e+01	4.990532e-01	4.672028e-01	4.339246e-01	2.954453e-01	2.260364e-01	1.023357e-01	5.635555e-02	6.151549e-03
4.500000e+01	4.990496e-01	4.670297e-01	4.335915e-01	2.946916e-01	2.252698e-01	1.019804e-01	5.625599e-02	6.152011e-03
4.600000e+01	4.990464e-01	4.668716e-01	4.332872e-01	2.940047e-01	2.245743e-01	1.016673e-01	5.617255e-02	6.152457e-03
4.700000e+01	4.990434e-01	4.667279e-01	4.330104e-01	2.933804e-01	2.239450e-01	1.013921e-01	5.610309e-02	6.152889e-03
4.800000e+01	4.990407e-01	4.665976e-01	4.327590e-01	2.928137e-01	2.233761e-01	1.011507e-01	5.604568e-02	6.153306e-03
4.900000e+01	4.990383e-01	4.664797e-01	4.325315e-01	2.923007e-01	2.228631e-01	1.009396e-01	5.599867e-02	6.153710e-03
5.000000e+01	4.990362e-01	4.663737e-01	4.323264e-01	2.918376e-01	2.224016e-01	1.007557e-01	5.596066e-02	6.154100e-03
5.100000e+01	4.990342e-01	4.662785e-01	4.321422e-01	2.914203e-01	2.219873e-01	1.005959e-01	5.593037e-02	6.154477e-03
5.200000e+01	4.990325e-01	4.661936e-01	4.319773e-01	2.910457e-01	2.216165e-01	1.004578e-01	5.590674e-02	6.154842e-03
5.300000e+01	4.990309e-01	4.661181e-01	4.318304e-01	2.907103e-01	2.212853e-01	1.003389e-01	5.588879e-02	6.155195e-03
5.400000e+01	4.990296e-01	4.660514e-01	4.317003e-01	2.904111e-01	2.209907e-01	1.002372e-01	5.587574e-02	6.155536e-03
5.500000e+01	4.990284e-01	4.659929e-01	4.315856e-01	2.901455e-01	2.207297e-01	1.001508e-01	5.586686e-02	6.155865e-03
5.600000e+01	4.990274e-01	4.659419e-01	4.314853e-01	2.899105e-01	2.204992e-01	1.000781e-01	5.586153e-02	6.156184e-03
5.700000e+01	4.990265e-01	4.658979e-01	4.313981e-01	2.897038e-01	2.202968e-01	1.000174e-01	5.585921e-02	6.156493e-03
5.800000e+01	4.990258e-01	4.658602e-01	4.313230e-01	2.895230e-01	2.201199e-01	9.996748e-02	5.585945e-02	6.156791e-03
5.900000e+01	4.990251e-01	4.658284e-01	4.312592e-01	2.893661e-01	2.199664e-01	9.992707e-02	5.586183e-02	6.157079e-03
6.000000e+01	4.990246e-01	4.658020e-01	4.312055e-01	2.892309e-01	2.198342e-01	9.989510e-02	5.586601e-02	6.157358e-03
6.100000e+01	4.990242e-01	4.657805e-01	4.311612e-01	2.891156e-01	2.197213e-01	9.987055e-02	5.587169e-02	6.157627e-03
6.200000e+01	4.990239e-01	4.657634e-01	4.311254e-01	2.890185e-01	2.196260e-01	9.985257e-02	5.587860e-02	6.157888e-03
6.300000e+01	4.990237e-01	4.657504e-01	4.310973e-01	2.889379e-01	2.195466e-01	9.984034e-02	5.588651e-02	6.158140e-03
6.400000e+01	4.990235e-01	4.657411e-01	4.310764e-01	2.888724e-01	2.194817e-01	9.983317e-02	5.589524e-02	6.158384e-03
6.500000e+01	4.990234e-01	4.657351e-01	4.310617e-01	2.888205e-01	2.194298e-01	9.983041e-02	5.590461e-02	6.158620e-03
6.600000e+01	4.990234e-01	4.657321e-01	4.310528e-01	2.887809e-01	2.193898e-01	9.983151e-02	5.591448e-02	6.158848e-03
6.700000e+01	4.990234e-01	4.657318e-01	4.310491e-01	2.887525e-01	2.193603e-01	9.983595e-02	5.592473e-02	6.159069e-03
6.800000e+01	4.990235e-01	4.657339e-01	4.310500e-01	2.887342e-01	2.193404e-01	9.984328e-02	5.593524e-02	6.159282e-03
6.900000e+01	4.990236e-01	4.657381e-01	4.310550e-01	2.887249e-01	2.193290e-01	9.985309e-02	5.594594e-02	6.159488e-03
7.000000e+01	4.990238e-01	4.657442e-01	4.310637e-01	2.887236e-01	2.193253e-01	9.986502e-02	5.595674e-02	6.159688e-03
7.100000e+01	4.990240e-01	4.657519e-01	4.310756e-01	2.887296e-01	2.193283e-01	9.987876e-02	5.596757e-02	6.159881e-03
7.200000e+01	4.990242e-01	4.657611e-01	4.310904e-01	2.887420e-01	2.193374e-01	9.989400e-02	5.597839e-02	6.160068e-03
7.300000e+01	4.990244e-01	4.657715e-01	4.311076e-01	2.887600e-01	2.193518e-01	9.991050e-02	5.598914e-02	6.160249e-03
7.400000e+01	4.990247e-01	4.657830e-01	4.311270e-01	2.887831e-01	2.193709e-01	9.992803e-02	5.599978e-02	6.160423e-03
7.500000e+01	4.990250e-01	4.657954e-01	4.311482e-01	2.888106e-01	2.193941e-01	9.994640e-02	5.601030e-02	6.160593e-03
7.600000e+01	4.990253e-01	4.658086e-01	4.311710e-01	2.888418e-01	2.194209e-01	9.996542e-02	5.602065e-02	6.160756e-03
7.700000e+01	4.990256e-01	4.658224e-01	4.311951e-01	2.888764e-01	2.194507e-01	9.998493e-02	5.603081e-02	6.160914e-03
7.800000e+01	4.990259e-01	4.658367e-01	4.312202e-01	2.889138e-01	2.194832e-01	1.000048e-01	5.604078e-02	6.161067e-03
7.900000e+01	4.990262e-01	4.658514e-01	4.312463e-01	2.889535e-01	2.195179e-01	1.000249e-01	5.605053e-02	6.161215e-03
8.000000e+01	4.990266e-01	4.658665e-01	4.312730e-01	2.889953e-01	2.195546e-01	1.000452e-01	5.606005e-02	6.161359e-03
8.100000e+01	4.990269e-01	4.658817e-01	4.313002e-01	2.890387e-01	2.195927e-01	1.000654e-01	5.606934e-02	6.161497e-03
8.200000e+01	4.990272e-01	4.658970e-01	4.313277e-01	2.890834e-01	2.196321e-01	1.000857e-01	5.607840e-02	6.161631e-03
8.300000e+01	4.990276e-01	4.659125e-01	4.313555e-01	2.891291e-01	2.196725e-01	1.001058e-01	5.608721e-02	6.161761e-03
8.400000e+01	4.990279e-01	4.659279e-01	4.313833e-01	2.891756e-01	2.197136e-01	1.001258e-01	5.609578e-02	6.161887e-03
8.500000e+01	4.990282e-01	4.659432e-01	4.314111e-01	2.892226e-01	2.197552e-01	1.001455e-01	5.610410e-02	6.162008e-03
8.600000e+01	4.990286e-01	4.659584e-01	4.314388e-01	2.892698e-01	2.197972e-01	1.001650e-01	5.611218e-02	6.162125e-03
8.700000e+01	4.990289e-01	4.659735e-01	4.314663e-01	2.893172e-01	2.198393e-01	1.001842e-01	5.612002e-02	6.162239e-03
8.800000e+01	4.990292e-01	4.659883e-01	4.314934e-01	2.893646e-01	2.198814e-01	1.002030e-01	5.612762e-02	6.162349e-03
8.900000e+01	4.990295e-01	4.660030e-01	4.315202e-01	2.894117e-01	2.199233e-01	1.002215e-01	5.613498e-02	6.162456e-03
9.000000e+01	4.990298e-01	4.660173e-01	4.315466e-01	2.894585e-01	2.199650e-01	1.002395e-01	5.614211e-02	6.162558e-03
9.100000e+01	4.990301e-01	4.660314e-01	4.315725e-01	2.895048e-01	2.200063e-01	1.002572e-01	5.614902e-02	6.162658e-03
9.200000e+01	4.990304e-01	4.660452e-01	4.315979e-01	2.895505e-01	2.200472e-01	1.002745e-01	5.615570e-02	6.162754e-03
9.300000e+01	4.990307e-01	4.660586e-01	4.316228e-01	2.895956e-01	2.200874e-01	1.002913e-01	5.616216e-02	6.162848e-03
9.400000e+01	4.990310e-01	4.660717e-01	4.316471e-01	2.896399e-01	2.201271e-01	1.003078e-01	5.616841e-02	6.162938e-03
9.500000e+01	4.990313e-01	4.660844e-01	4.316707e-01	2.896834e-01	2.201661e-01	1.003237e-01	5.617445e-02	6.163025e-03
9.600000e+01	4.990315e-01	4.660968e-01	4.316937e-01	2.897261e-01	2.202043e-01	1.003393e-01	5.618029e-02	6.163110e-03
9.700000e+01	4.990318e-01	4.661088e-01	4.317161e-01	2.897678e-01	2.202418e-01	1.003544e-01	5.618593e-02	6.163192e-03
9.800000e+01	4.990320e-01	4.661205e-01	4.317379e-01	2.898086e-01	2.202784e-01	1.003690e-01	5.619138e-02	6.163271e-03
9.900000e+01	4.990323e-01	4.661317e-01	4.317590e-01	2.898484e-01	2.203142e-01	1.003833e-01	5.619664e-02	6.163347e-03
1.000000e+02	4.990325e-01	4.661426e-01	4.317794e-01	2.898872e-01	2.203491e-01	1.003971e-01	5.620173e-02	6.163421e-03
1.010000e+02	4.990327e-01	4.661532e-01	4.317992e-01	2.899250e-01	2.203832e-01	1.004105e-01	5.620664e-02	6.163493e-03
1.020000e+02	4.990329e-01	4.661633e-01	4.318183e-01	2.899617e-01	2.204163e-01	1.004234e-01	5.621138e-02	6.163562e-03
1.030000e+02	4.990331e-01	4.661731e-01	4.318367e-01	2.899974e-01	2.204486e-01	1.004360e-01	5.621595e-02	6.163630e-03
1.040000e+02	4.990333e-01	4.661825e-01	4.318545e-01	2.900320e-01	2.204799e-01	1.004481e-01	5.622037e-02	6.163695e-03
1.050000e+02	4.990335e-01	4.661916e-01	4.318716e-01	2.900656e-01	2.205103e-01	1.004599e-01	5.622464e-02	6.163758e-03
1.060000e+02	4.990337e-01	4.662003e-01	4.318881e-01	2.900981e-01	2.205398e-01	1.004712e-01	5.622875e-02	6.163818e-03
1.070000e+02	4.990339e-01	4.662087e-01	4.319040e-01	2.901295e-01	2.205684e-01	1.004822e-01	5.623272e-02	6.163877e-03
1.080000e+02	4.990340e-01	4.662167e-01	4.319193e-01	2.901600e-01	2.205961e-01	1.004928e-01	5.623656e-02	6.163934e-03
1.090000e+02	4.990342e-01	4.662244e-01	4.319340e-01	2.901894e-01	2.206230e-01	1.005031e-01	5.624026e-02	6.163989e-03
1.100000e+02	4.990344e-01	4.662318e-01	4.319480e-01	2.902178e-01	2.206489e-01	1.005130e-01	5.624382e-02	6.164043e-03
1.110000e+02	4.990345e-01	4.662389e-01	4.319616e-01	2.902452e-01	2.206740e-01	1.005226e-01	5.624727e-02	6.164095e-03
1.120000e+02	4.990346e-01	4.662456e-01	4.319745e-01	2.902717e-01	2.206983e-01	1.005318e-01	5.625059e-02	6.164145e-03
1.130000e+02	4.990348e-01	4.662521e-01	4.319869e-01	2.902972e-01	2.207217e-01	1.005407e-01	5.625379e-02	6.164193e-03
1.140000e+02	4.990349e-01	4.662583e-01	4.319988e-01	2.903218e-01	2.207443e-01	1.005493e-01	5.625689e-02	6.164240e-03
1.150000e+02	4.990350e-01	4.662642e-01	4.320102e-01	2.903454e-01	2.207661e-01	1.005576e-01	5.625987e-02	6.164285e-03
1.160000e+02	4.990351e-01	4.662699e-01	4.320211e-01	2.903682e-01	2.207871e-01	1.005656e-01	5.626275e-02	6.164329e-03
1.170000e+02	4.990352e-01	4.662753e-01	4.320315e-01	2.903901e-01	2.208073e-01	1.005733e-01	5.626553e-02	6.164371e-03
1.180000e+02	4.990354e-01	4.662804e-01	4.320414e-01	2.904111e-01	2.208269e-01	1.005807e-01	5.626821e-02	6.164413e-03
1.190000e+02	4.990355e-01	4.662853e-01	4.320509e-01	2.904314e-01	2.208457e-01	1.005879e-01	5.627079e-02	6.164452e-03
1.200000e+02	4.990355e-01	4.662900e-01	4.320599e-01	2.904508e-01	2.208637e-01	1.005948e-01	5.627328e-02	6.164491e-03
1.210000e+02	4.990356e-01	4.662944e-01	4.320686e-01	2.904695e-01	2.208812e-01	1.006015e-01	5.627569e-02	6.164528e-03
1.220000e+02	4.990357e-01	4.662986e-01	4.320768e-01	2.904874e-01	2.208979e-01	1.006079e-01	5.627801e-02	6.164564e-03
1.230000e+02	4.990358e-01	4.663027e-01	4.320847e-01	2.905046e-01	2.209140e-01	1.006141e-01	5.628025e-02	6.164599e-03
1.240000e+02	4.990359e-01	4.663065e-01	4.320922e-01	2.905210e-01	2.209295e-01	1.006200e-01	5.628241e-02	6.164633e-03
1.250000e+02	4.990360e-01	4.663101e-01	4.320993e-01	2.905368e-01	2.209444e-01	1.006257e-01	5.628449e-02	6.164666e-03
1.260000e+02	4.990360e-01	4.663136e-01	4.321061e-01	2.905520e-01	2.209587e-01	1.006313e-01	5.628650e-02	6.164697e-03
1.270000e+02	4.990361e-01	4.663169e-01	4.321125e-01	2.905665e-01	2.209724e-01	1.006366e-01	5.628844e-02	6.164728e-03
1.280000e+02	4.990362e-01	4.663200e-01	4.321187e-01	2.905804e-01	2.209856e-01	1.006417e-01	5.629031e-02	6.164758e-03
1.290000e+02	4.990362e-01	4.663230e-01	4.321245e-01	2.905937e-01	2.209983e-01	1.006467e-01	5.629211e-02	6.164786e-03
1.300000e+02	4.990363e-01	4.663258e-01	4.321300e-01	2.906064e-01	2.210104e-01	1.006514e-01	5.629385e-02	6.164814e-03
1.310000e+02	4.990363e-01	4.663284e-01	4.321353e-01	2.906186e-01	2.210221e-01	1.006560e-01	5.629553e-02	6.164841e-03
1.320000e+02	4.990364e-01	4.663310e-01	4.321403e-01	2.906303e-01	2.210333e-01	1.006604e-01	5.629715e-02	6.164867e-03
1.330000e+02	4.990364e-01	4.663333e-01	4.321451e-01	2.906414e-01	2.210440e-01	1.006647e-01	5.629872e-02	6.164892e-03
1.340000e+02	4.990365e-01	4.663356e-01	4.321496e-01	2.906521e-01	2.210543e-01	1.006687e-01	5.630022e-02	6.164917e-03
1.350000e+02	4.990365e-01	4.663378e-01	4.321539e-01	2.906623e-01	2.210642e-01	1.006727e-01	5.630168e-02	6.164940e-03
1.360000e+02	4.990365e-01	4.663398e-01	4.321579e-01	2.906720e-01	2.210737e-01	1.006765e-01	5.630308e-02	6.164963e-03
1.370000e+02	4.990366e-01	4.663417e-01	4.321618e-01	2.906813e-01	2.210827e-01	1.006801e-01	5.630444e-02	6.164985e-03
1.380000e+02	4.990366e-01	4.663435e-01	4.321654e-01	2.906902e-01	2.210914e-01	1.006836e-01	5.630574e-02	6.165007e-03
1.390000e+02	4.990367e-01	4.663453e-01	4.321689e-01	2.906987e-01	2.210997e-01	1.006870e-01	5.630700e-02	6.165027e-03
1.400000e+02	4.990367e-01	4.663469e-01	4.321722e-01	2.907068e-01	2.211077e-01	1.006903e-01	5.630822e-02	6.165047e-03
1.410000e+02	4.990367e-01	4.663484e-01	4.321753e-01	2.907145e-01	2.211154e-01	1.006934e-01	5.630939e-02	6.165067e-03
1.420000e+02	4.990367e-01	4.663499e-01	4.321782e-01	2.907219e-01	2.211227e-01	1.006964e-01	5.631052e-02	6.165086e-03
1.430000e+02	4.990368e-01	4.663512e-01	4.321810e-01	2.907289e-01	2.211297e-01	1.006993e-01	5.631162e-02	6.165104e-03
1.440000e+02	4.990368e-01	4.663525e-01	4.321836e-01	2.907357e-01	2.211364e-01	1.007021e-01	5.631267e-02	6.165121e-03
1.450000e+02	4.990368e-01	4.663538e-01	4.321861e-01	2.907421e-01	2.211428e-01	1.007048e-01	5.631369e-02	6.165138e-03
1.460000e+02	4.990368e-01	4.663549e-01	4.321885e-01	2.907482e-01	2.211490e-01	1.007074e-01	5.631467e-02	6.165155e-03
1.470000e+02	4.990369e-01	4.663560e-01	4.321907e-01	2.907540e-01	2.211549e-01	1.007099e-01	5.631562e-02	6.165171e-03
1.480000e+02	4.990369e-01	4.663570e-01	4.321928e-01	2.907596e-01	2.211605e-01	1.007123e-01	5.631653e-02	6.165186e-03
1.490000e+02	4.990369e-01	4.663580e-01	4.321948e-01	2.907649e-01	2.211659e-01	1.007146e-01	5.631741e-02	6.165201e-03
1.500000e+02	4.990369e-01	4.663589e-01	4.321967e-01	2.907700e-01	2.211710e-01	1.007168e-01	5.631826e-02	6.165216e-03
1.510000e+02	4.990369e-01	4.663598e-01	4.321985e-01	2.907748e-01	2.211760e-01	1.007190e-01	5.631908e-02	6.165230e-03
1.520000e+02	4.990370e-01	4.663606e-01	4.322001e-01	2.907794e-01	2.211807e-01	1.007210e-01	5.631987e-02	6.165244e-03
1.530000e+02	4.990370e-01	4.663614e-01	4.322017e-01	2.907837e-01	2.211852e-01	1.007230e-01	5.632064e-02	6.165257e-03
1.540000e+02	4.990370e-01	4.663621e-01	4.322032e-01	2.907879e-01	2.211895e-01	1.007249e-01	5.632138e-02	6.165269e-03
1.550000e+02	4.990370e-01	4.663628e-01	4.322046e-01	2.907919e-01	2.211937e-01	1.007268e-01	5.632209e-02	6.165282e-03
1.560000e+02	4.990370e-01	4.663634e-01	4.322060e-01	2.907957e-01	2.211976e-01	1.007286e-01	5.632277e-02	6.165294e-03
1.570000e+02	4.990370e-01	4.663640e-01	4.322072e-01	2.907993e-01	2.212014e-01	1.007303e-01	5.632344e-02	6.165305e-03
1.580000e+02	4.990370e-01	4.663646e-01	4.322084e-01	2.908027e-01	2.212050e-01	1.007319e-01	5.632408e-02	6.165316e-03
1.590000e+02	4.990370e-01	4.663651e-01	4.322095e-01	2.908060e-01	2.212085e-01	1.007335e-01	5.632469e-02	6.165327e-03
1.600000e+02	4.990370e-01	4.663656e-01	4.322106e-01	2.908091e-01	2.212118e-01	1.007350e-01	5.632529e-02	6.165338e-03
1.610000e+02	4.990371e-01	4.663661e-01	4.322116e-01	2.908120e-01	2.212149e-01	1.007365e-01	5.632587e-02	6.165348e-03
1.620000e+02	4.990371e-01	4.663665e-01	4.322125e-01	2.908149e-01	2.212179e-01	1.007379e-01	5.632642e-02	6.165358e-03
1.630000e+02	4.990371e-01	4.663669e-01	4.322134e-01	2.908175e-01	2.212208e-01	1.007392e-01	5.632696e-02	6.165367e-03
1.640000e+02	4.990371e-01	4.663673e-01	4.322143e-01	2.908201e-01	2.212236e-01	1.007405e-01	5.632747e-02	6.165376e-03
1.650000e+02	4.990371e-01	4.663677e-01	4.322150e-01	2.908225e-01	2.212262e-01	1.007418e-01	5.632797e-02	6.165385e-03
1.660000e+02	4.990371e-01	4.663680e-01	4.322158e-01	2.908248e-01	2.212288e-01	1.007430e-01	5.632845e-02	6.165394e-03
1.670000e+02	4.990371e-01	4.663684e-01	4.322165e-01	2.908270e-01	2.212312e-01	1.007442e-01	5.632892e-02	6.165402e-03
1.680000e+02	4.990371e-01	4.663687e-01	4.322171e-01	2.908291e-01	2.212335e-01	1.007453e-01	5.632936e-02	6.165410e-03
1.690000e+02	4.990371e-01	4.663690e-01	4.322177e-01	2.908311e-01	2.212357e-01	1.007464e-01	5.632980e-02	6.165418e-03
1.700000e+02	4.990371e-01	4.663692e-01	4.322183e-01	2.908330e-01	2.212378e-01	1.007474e-01	5.633021e-02	6.165426e-03
1.710000e+02	4.990371e-01	4.663695e-01	4.322189e-01	2.908348e-01	2.212398e-01	1.007484e-01	5.633062e-02	6.165433e-03
1.720000e+02	4.990371e-01	4.663697e-01	4.322194e-01	2.908365e-01	2.212417e-01	1.007494e-01	5.633101e-02	6.165440e-03
1.730000e+02	4.990371e-01	4.663699e-01	4.322199e-01	2.908382e-01	2.212436e-01	1.007503e-01	5.633138e-02	6.165447e-03
1.740000e+02	4.990371e-01	4.663701e-01	4.322203e-01	2.908397e-01	2.212453e-01	1.007512e-01	5.633174e-02	6.165454e-03
1.750000e+02	4.990371e-01	4.663703e-01	4.322208e-01	2.908412e-01	2.212470e-01	1.007521e-01	5.633209e-02	6.165460e-03
1.760000e+02	4.990371e-01	4.663705e-01	4.322212e-01	2.908426e-01	2.212486e-01	1.007529e-01	5.633243e-02	6.165466e-03
1.770000e+02	4.990371e-01	4.663707e-01	4.322215e-01	2.908440e-01	2.212501e-01	1.007537e-01	5.633276e-02	6.165472e-03
1.780000e+02	4.990371e-01	4.663709e-01	4.322219e-01	2.908452e-01	2.212516e-01	1.007544e-01	5.633307e-02	6.165478e-03
1.790000e+02	4.990371e-01	4.663710e-01	4.322222e-01	2.908464e-01	2.212530e-01	1.007552e-01	5.633337e-02	6.165484e-03
1.800000e+02	4.990371e-01	4.663712e-01	4.322225e-01	2.908476e-01	2.212543e-01	1.007559e-01	5.633367e-02	6.165489e-03
1.810000e+02	4.990371e-01	4.663713e-01	4.322228e-01	2.908487e-01	2.212556e-01	1.007566e-01	5.633395e-02	6.165494e-03
1.820000e+02	4.990372e-01	4.663714e-01	4.322231e-01	2.908497e-01	2.212568e-01	1.007572e-01	5.633422e-02	6.165500e-03
1.830000e+02	4.990372e-01	4.663715e-01	4.322234e-01	2.908507e-01	2.212580e-01	1.007579e-01	5.633449e-02	6.165505e-03
1.840000e+02	4.990372e-01	4.663716e-01	4.322236e-01	2.908516e-01	2.212591e-01	1.007585e-01	5.633474e-02	6.165509e-03
1.850000e+02	4.990372e-01	4.663717e-01	4.322239e-01	2.908525e-01	2.212602e-01	1.007591e-01	5.633499e-02	6.165514e-03
1.860000e+02	4.990372e-01	4.663718e-01	4.322241e-01	2.908534e-01	2.212612e-01	1.007596e-01	5.633522e-02	6.165519e-03
1.870000e+02	4.990372e-01	4.663719e-01	4.322243e-01	2.908542e-01	2.212622e-01	1.007602e-01	5.633545e-02	6.165523e-03
1.880000e+02	4.990372e-01	4.663720e-01	4.322245e-01	2.908550e-01	2.212631e-01	1.007607e-01	5.633567e-02	6.165527e-03
1.890000e+02	4.990372e-01	4.663721e-01	4.322247e-01	2.908557e-01	2.212640e-01	1.007612e-01	5.633589e-02	6.165531e-03
1.900000e+02	4.990372e-01	4.663722e-01	4.322248e-01	2.908564e-01	2.212649e-01	1.007617e-01	5.633609e-02	6.165535e-03
1.910000e+02	4.990372e-01	4.663722e-01	4.322250e-01	2.908570e-01	2.212657e-01	1.007622e-01	5.633629e-02	6.165539e-03
1.920000e+02	4.990372e-01	4.663723e-01	4.322251e-01	2.908577e-01	2.212664e-01	1.007626e-01	5.633648e-02	6.165543e-03
1.930000e+02	4.990372e-01	4.663724e-01	4.322253e-01	2.908583e-01	2.212672e-01	1.007631e-01	5.633667e-02	6.165546e-03
